id;date;vent_direction;vent_vitesse;humidite;pluie_12;pluie_24;temperature;point_rosee;hpa
7015;20190801120000;270;3.8;57;0;0;23.1;14.1;1011.7
7015;20190802120000;320;6;57;0;0;22.8;13.8;1011.9
7015;20190803120000;350;2.2;59;0;0;22.6;14.2;1013.9
7015;20190804120000;90;1.8;45;0;0;26.1;13.2;1009.3
7015;20190805120000;220;6.6;45;0;0;24.5;11.8;1006.2
7015;20190806120000;220;4.8;50;0;-0.1;22.2;11.3;1005.3
7015;20190807120000;240;7.7;50;-0.1;-0.1;23.2;12.2;1002.7
7015;20190808120000;210;3.7;66;0.4;0.4;21.7;15.1;1007.2
7015;20190809120000;180;5.5;80;6.4;6.6;23.9;20.2;1000
7015;20190810120000;220;10.4;43;0;0.2;23.4;10.1;1005.7
7015;20190811120000;210;6.1;53;0;0;19.8;9.9;1009.3
7015;20190812120000;260;4.4;84;3.8;3.8;16;13.3;1009.5
7015;20190813120000;220;6.2;71;0.4;2;16.6;11.3;1013.6
7015;20190814120000;190;6.4;61;0.2;0.2;19.5;11.8;1011.6
7015;20190815120000;240;8.2;75;3.6;7.8;19.4;14.9;1007.1
7015;20190816120000;200;7.2;52;0;0.6;21.9;11.6;1010
7015;20190817120000;200;6.7;78;0.2;0.8;20.9;16.9;1001.7
7015;20190818120000;240;6.7;74;11.9;12.5;19.1;14.4;1001.4
7015;20190819120000;250;9.8;57;0.6;0.6;19;10.3;1011.8
7015;20190820120000;260;6.1;49;0.2;0.2;20.9;9.8;1017.8
7015;20190821120000;170;1.6;43;0;0;21.6;8.5;1022.1
7015;20190822120000;260;3.1;42;0.2;0.2;24;10.3;1020.2
7015;20190823120000;100;1.6;39;0;0;25.3;10.3;1019.2
7015;20190824120000;90;3.1;35;0;0;28.9;11.9;1013.9
7015;20190825120000;80;1.6;36;0;0;30.5;13.7;1012.9
7015;20190826120000;80;2.2;33;0;0;31.4;13.2;1012.3
7015;20190827120000;130;2.7;32;0;0;32.8;13.9;1008.6
7015;20190828120000;200;3.8;47;0;0;27.9;15.5;1009
7015;20190829120000;260;6;51;0;0.4;21.2;10.7;1015.7
7015;20190830120000;220;3.3;39;0.2;0.2;23.2;8.5;1017.5
7015;20190831120000;130;3.8;35;0;0;29.2;12.2;1004.9
7015;20190901120000;270;5.4;38;0;0;21.3;6.4;1011.6
7015;20190902120000;280;2.9;34;0;0;20.8;4.4;1019.3
7015;20190903120000;280;5.1;64;0.2;0.2;18.8;11.8;1019.3
7015;20190904120000;240;6.9;82;0.4;0.4;16.9;13.8;1010.2
7015;20190905120000;310;6.5;46;-0.1;2;17.7;5.9;1018.8
7015;20190906120000;250;6.5;48;0;0;19.1;7.8;1017.6
7015;20190907120000;320;6.3;59;0.2;2.6;17.6;9.5;1014.5
7015;20190908120000;320;5.4;57;1;2.8;15.9;7.4;1015.5
7015;20190909120000;200;5.7;55;0.2;1.6;15.7;6.7;1009.5
7015;20190910120000;340;3.3;42;0;0;20.4;7;1013.4
7015;20190911120000;220;7.1;66;-0.1;-0.1;18.1;11.6;1017.1
7015;20190912120000;260;6.3;55;-0.1;0.4;23.1;13.6;1023.9
7015;20190913120000;10;3.6;69;0.2;0.2;21.1;15.2;1027.6
7015;20190914120000;70;2.1;45;0;0;22.4;9.9;1025.8
7015;20190915120000;240;2.7;44;0.2;0.2;24.2;11.2;1018.9
7015;20190916120000;290;3.4;68;0;0;21;14.9;1015.3
7015;20190917120000;320;4.6;49;0;-0.1;19.8;8.8;1017.7
7015;20190918120000;40;4;45;0;0;17.8;5.7;1022.3
7015;20190919120000;40;5.5;51;0;0;17.3;7.1;1025.1
7015;20190920120000;80;5.4;33;0;0;19.8;3;1020.3
7015;20190921120000;150;5.9;39;0;0;24.6;9.7;1008.6
7015;20190922120000;170;8.1;50;0;0;25.8;14.6;999.8
7015;20190923120000;250;4.4;62;0.2;7.2;18.8;11.4;1009.3
7015;20190924120000;140;6.9;96;7.5;7.7;15.2;14.6;999.8
7015;20190925120000;200;6.4;88;3.2;5.2;16.3;14.3;999.3
7015;20190926120000;210;7.2;72;1.8;3.4;20.3;15.1;1001.7
7015;20190927120000;220;7;62;0;5.2;18.2;10.8;1002.9
7015;20190928120000;230;8.7;85;0;0;15.7;13.2;1007.2
7015;20190929120000;200;9.4;76;1.4;2.2;19;14.7;993.6
7015;20190930120000;220;5;66;0.2;3;17.4;11;1008.1
7015;20191001120000;220;5.9;77;20;21;18.5;14.4;995.6
7015;20191002120000;300;8.9;60;0.2;1.2;14.1;6.4;1010.2
7015;20191003120000;190;2.6;56;0;0;13.2;4.6;1013.5
7015;20191004120000;280;7.5;63;3;3.2;16.1;9;999.7
7015;20191005120000;70;3.2;76;-0.1;1.8;12.6;8.5;1010.2
7015;20191006120000;250;9.7;69;2.6;2.6;17.6;11.8;1002.7
7015;20191007120000;200;2.5;80;0.4;9.3;14.2;10.8;1011.4
7015;20191008120000;250;5.4;92;7;7.6;13.9;12.6;1002.8
7015;20191009120000;220;7.4;89;3.4;3.4;11.5;9.7;1001
7015;20191010120000;250;6.2;66;0;8.7;15.3;9;1009.8
7015;20191011120000;200;10;76;0;0.2;15.9;11.7;1006.5
7015;20191012120000;200;6.4;72;0;0;18.1;13;1004.9
7015;20191013120000;190;8.6;65;0.8;0.8;22.5;15.6;1000
7015;20191014120000;150;5.3;71;0.2;1.4;19.4;14;1001.5
7015;20191015120000;200;5.2;77;-0.1;0.4;15.4;11.4;1000.7
7015;20191016120000;190;7.3;92;3.6;3.6;14.5;13.2;1000.7
7015;20191017120000;200;4.9;74;0.2;10.7;14.8;10.2;1004
7015;20191018120000;220;10.2;65;1.4;3;14.2;7.7;1000.5
7015;20191019120000;190;6.8;72;3.2;3.2;14.5;9.5;998.2
7015;20191020120000;10;3.4;90;0.6;0.6;12.5;10.9;1002.9
7015;20191021120000;170;3.8;86;3.7;8.1;12.8;10.5;1009.7
7015;20191022120000;220;1.2;73;0;0;14.4;9.6;1019.2
7015;20191023120000;60;3.9;76;0.2;0.2;15.1;10.9;1007
7015;20191024120000;180;9.3;64;0;-0.1;18.8;11.8;1000.8
7015;20191025120000;170;7.1;77;0.2;1.6;14.7;10.7;1012.9
7015;20191026120000;190;9.9;63;0;0;18.5;11.3;1007
7015;20191027120000;330;4;67;1;3.6;10.9;5;1017.3
7015;20191028120000;70;3.3;66;0;0.2;12.3;6.1;1018
7015;20191029120000;70;6.2;67;0;0;11.1;5.2;1018.8
7015;20191030120000;60;5.7;75;0;0;7.7;3.5;1018.9
7015;20191031120000;90;3.3;75;0.2;0.2;8.9;4.7;1013.8
7015;20191101120000;160;5.8;97;1.2;1.2;11.9;11.4;996.8
7015;20191102120000;200;11.1;61;1;3.8;14.8;7.3;982.8
7015;20191103120000;340;3.5;97;5.6;5.6;10.9;10.4;977
7015;20191104120000;200;7.4;75;1.2;1.4;12.5;8.2;981.6
7015;20191105120000;220;2.4;78;0;1.4;10.6;6.9;990.8
7015;20191106120000;340;3;91;2;2.2;9;7.6;998.9
7015;20191107120000;230;7.8;74;5.8;5.8;10.5;6.1;989.1
7015;20191108120000;240;1.5;83;0.2;0.4;7.6;4.9;1000.2
7015;20191109120000;220;3.1;65;0.2;0.4;8.9;2.7;1002.5
7015;20191110120000;70;3.3;75;0;0.2;7.9;3.7;1006.4
7015;20191111120000;190;8;91;2.6;2.8;6.8;5.4;995.7
7015;20191112120000;200;6.8;77;0.2;0.2;7.2;3.4;995.1
7015;20191113120000;220;4.3;68;0.6;1.4;9.8;4.2;996.1
7015;20191114120000;170;4.4;73;3.8;3.8;6.7;2.2;993.1
7015;20191115120000;60;5.9;88;-0.1;-0.1;3.7;1.9;993.7
7015;20191116120000;150;3.7;81;0;-0.1;5.9;2.9;1001.4
7015;20191117120000;40;3.1;67;0;0;8.3;2.5;1005
7015;20191118120000;280;4.3;94;0.6;0.6;7.4;6.5;1004.6
7015;20191119120000;230;1.9;71;0.2;2.2;6.4;1.5;1012.7
7015;20191120120000;100;3.9;77;0;0;4.8;1.1;1009.5
7015;20191121120000;120;3.7;90;0;0;3.5;2;1000
7015;20191122120000;140;6;73;0;0.4;10.3;5.7;995.4
7015;20191123120000;70;6.2;79;1.8;1.8;9.6;6.1;989.2
7015;20191124120000;200;3.1;99;0;0;7.7;7.6;1001.6
7015;20191125120000;150;5.2;89;0;0;9;7.3;1001.2
7015;20191126120000;170;7;92;0.2;0.2;10.8;9.6;995
7015;20191127120000;190;8.3;82;7.3;10.1;11;8;981.8
7015;20191128120000;250;7.9;80;3.8;7.6;11.2;7.9;989.3
7015;20191129120000;310;3;73;0.8;2.8;8.5;3.9;1009.1
7015;20191130120000;110;2.7;83;0.2;0.6;5.9;3.2;1017.1
7015;20191201120000;40;7;75;0;0;3.8;-0.2;1013.1
7015;20191202120000;280;2.8;88;-0.1;-0.1;6.2;4.4;1023.7
7015;20191203120000;190;2.6;82;0.2;0.4;6.1;3.3;1023.2
7015;20191204120000;120;2.2;73;0.2;0.2;5.5;1;1015.3
7015;20191205120000;190;4.4;100;0;0;0.9;0.9;1016.5
7015;20191206120000;190;8.8;92;6.9;7.1;6.5;5.3;1004.5
7015;20191207120000;230;4;72;0;0.8;10;5.2;1010.1
7015;20191208120000;250;10.1;72;2.4;2.4;11.5;6.6;998.7
7015;20191209120000;300;8.6;78;4;5.6;7.6;4;1000.5
7015;20191210120000;180;8.8;76;0;1;5.7;1.8;1016.6
7015;20191211120000;190;3.4;91;2.2;2.2;7.7;6.3;1001.4
7015;20191212120000;170;8.2;86;0;0.6;4.4;2.3;992
7015;20191213120000;270;11.4;91;8.8;13.6;6.4;5;975.4
7015;20191214120000;220;6;93;4.8;5;6.7;5.6;988.9
7015;20191215120000;220;8.8;66;1.4;1.4;9.7;3.6;996.4
7015;20191216120000;170;3.8;92;-0.1;-0.1;8.5;7.3;998.4
7015;20191217120000;190;8.6;71;0;1.4;13.8;8.6;993.8
7015;20191218120000;150;5.6;91;0;0.4;7.2;5.8;1009.6
7015;20191219120000;160;7;77;0;0;12.1;8.2;998.3
7015;20191220120000;230;9.2;72;13.3;13.7;11.6;6.7;977.7
7015;20191221120000;180;9.2;81;-0.1;-0.1;9.1;6;981.6
7015;20191222120000;260;8.8;92;5.2;7.6;8.2;7;980.3
7015;20191223120000;260;9.2;71;0.8;1.8;10.4;5.4;1004.5
7015;20191224120000;250;12.4;75;1.4;1.4;11.7;7.4;1004.4
7015;20191225120000;270;4.9;83;1.2;5.2;7.6;4.9;1018.9
7015;20191226120000;160;4.8;87;0.8;0.8;5.1;3.1;1015.2
7015;20191227120000;360;2.5;87;0.2;5.6;8.5;6.5;1023.1
7015;20191228120000;150;2.6;83;0;0;7.6;4.9;1032.8
7015;20191229120000;160;4.2;73;0.2;0.2;4.5;0.1;1030.1
7015;20191230120000;190;4.7;61;0;0;5.9;-1.1;1025.9
7015;20191231120000;70;2.4;70;0;0;4.9;-0.1;1027.9
7015;20200101120000;160;4.4;95;0;-0.1;1.4;0.7;1025.5
7015;20200102120000;170;3.9;99;0.2;0.2;4.2;4.1;1019.3
7015;20200103120000;230;7.5;94;0.6;0.6;10;9.1;1013.3
7015;20200104120000;270;6.5;77;0;2.6;8.3;4.5;1027.3
7015;20200105120000;230;2.7;83;0;0;7.2;4.5;1029.5
7015;20200106120000;160;5.7;75;0;-0.1;6.4;2.3;1017.7
7015;20200107120000;180;5.5;92;-0.1;-0.1;7.8;6.6;1021.8
7015;20200108120000;230;4.4;98;-0.1;-0.1;12;11.7;1018.5
7015;20200109120000;190;9.5;88;-0.1;-0.1;12.8;10.9;1005.1
7015;20200110120000;300;7.3;91;0;0;7;5.6;1018
7015;20200111120000;190;7.5;75;0;0;6.9;2.8;1024.4
7015;20200112120000;200;7.4;86;0;0;8.4;6.2;1015.5
7015;20200113120000;180;6.4;86;0;0;7.8;5.6;1009.7
7015;20200114120000;190;11.1;79;-0.1;-0.1;10.8;7.3;998.9
7015;20200115120000;190;9.6;73;0;-0.1;10.4;5.8;1004
7015;20200116120000;160;6.1;95;-0.1;0.4;7.9;7.1;1016
7015;20200117120000;230;7.1;74;0.4;0.4;10.5;6.1;1008.6
7015;20200118120000;270;4.2;73;-0.1;0;7.1;2.6;1021.4
7015;20200119120000;360;5.6;72;0.8;0.8;7.4;2.7;1035.6
7015;20200120120000;240;2.1;100;0.2;0.2;2.8;2.8;1042.6
7015;20200121120000;190;1;100;0.2;0.2;0.8;0.8;1036.8
7015;20200122120000;90;1.5;100;0.2;0.2;1.8;1.8;1031.5
7015;20200123120000;50;4;92;0;0;3.6;2.4;1025.4
7015;20200124120000;140;1;85;0;-0.1;1.2;-1;1018.7
7015;20200125120000;160;3;100;0;0;1.6;1.6;1015.9
7015;20200126120000;180;6.1;88;0;0;7.4;5.5;1009.1
7015;20200127120000;200;6.7;88;-0.1;1.6;9;7.1;999.7
7015;20200128120000;260;9.8;64;2.4;7.6;6.8;0.5;993.2
7015;20200129120000;270;7.2;67;0;1.8;8;2.2;1005.5
7015;20200130120000;170;6.9;90;-0.1;-0.1;7.6;6.1;1001.1
7015;20200131120000;210;5.2;87;0;0.8;12.1;10;1005.9
7015;20200201120000;240;9.7;85;7.1;7.1;11.7;9.3;1000.9
7015;20200202120000;250;11;88;6;6;12.5;10.6;1002.9
7015;20200203120000;240;5.7;87;-0.1;1;10.6;8.5;1010.7
7015;20200204120000;280;9.5;62;-0.1;8.3;7.3;0.5;1013.6
7015;20200205120000;40;1.1;61;0.6;2;7.9;0.8;1031.8
7015;20200206120000;180;1.6;66;0;0;8;2;1026.7
7015;20200207120000;150;5.5;63;0.2;0.2;7.3;0.7;1016.5
7015;20200208120000;200;2.9;96;2;2;8.5;7.9;1013.4
7015;20200209120000;190;14.5;77;0;2.2;10.3;6.4;997.4
7015;20200210120000;230;14.2;62;2.2;5.4;9.9;3;999.7
7015;20200211120000;250;12.9;60;-0.1;4.6;8.3;1;1003.9
7015;20200212120000;270;8.2;67;1.8;1.8;7.2;1.5;1011.4
7015;20200213120000;210;9;75;9.1;9.1;9.5;5.3;991.6
7015;20200214120000;190;5.3;72;-0.1;0.8;9.7;4.9;1016.3
7015;20200215120000;180;9.8;79;0;0;11.4;7.9;1009.5
7015;20200216120000;190;16;72;2.6;2.8;14.9;9.9;994.8
7015;20200217120000;240;14.8;71;0.4;7.6;7.3;2.4;1008.2
7015;20200218120000;240;10.7;72;-0.1;3.8;8.8;4;1017.8
7015;20200219120000;260;7.6;55;0.6;5.4;8.6;0.1;1017.8
7015;20200220120000;200;11.2;72;-0.1;2.4;10.4;5.6;1007.7
7015;20200221120000;220;8;73;0;3.4;8.5;3.9;1022
7015;20200222120000;220;8.2;79;0;0;9.7;6.2;1016.8
7015;20200223120000;240;15.3;86;0.4;0.4;12.3;10;1010.5
7015;20200224120000;220;7.9;89;0.4;1.6;11.6;9.8;1008.1
7015;20200225120000;240;8.7;67;0.2;1.4;9.5;3.7;996.8
7015;20200226120000;280;8.4;67;0;4.4;5.6;-0.1;998.6
7015;20200227120000;350;4.4;95;7.5;7.5;0.7;0;986.6
7015;20200228120000;180;9.5;74;0;2.2;5.8;1.5;1008
7015;20200229120000;250;11.7;83;-0.1;4.6;7.4;4.7;982.7
7015;20200301120000;210;9.3;61;0.8;1;9.1;2;988.2
7015;20200302120000;260;4.2;88;2.2;2.6;7.8;5.9;982
7015;20200303120000;220;4.9;71;0;0;7.6;2.7;997.3
7015;20200304120000;170;4.2;79;0;0.6;7.7;4.3;1005.5
7015;20200305120000;90;4.4;98;4.8;9;8.2;7.9;984.4
7015;20200306120000;310;8.3;71;2.6;14.7;8.1;3.2;997.3
7015;20200307120000;240;5.6;64;0;0.4;9.8;3.3;1014
7015;20200308120000;200;9.4;84;0.2;0.2;10.1;7.5;1004.6
7015;20200309120000;260;7.1;60;0.4;1.8;11;3.5;1009.6
7015;20200310120000;240;11.5;88;15.6;19.2;12.5;10.6;1002.9
7015;20200311120000;240;10.1;82;2.4;3;13.3;10.3;1008.7
7015;20200312120000;240;10.6;45;1.4;5.6;11.1;-0.4;1008.8
7015;20200313120000;260;8.6;54;0;0.8;10.8;1.9;1015
7015;20200314120000;170;5.5;90;0.2;0.2;7.5;6;1012.6
7015;20200315120000;190;8.1;73;0;2;10.4;5.8;1006.2
7015;20200316120000;310;1.5;70;0.2;0.2;11.3;6;1015.9
7015;20200317120000;230;5.5;47;0.2;0.2;12.6;1.6;1025.3
7015;20200318120000;230;5;40;0;0;15.8;2.2;1021.8
7015;20200319120000;30;3.7;76;0;0;11.3;7.2;1019.6
7015;20200320120000;40;7.1;77;-0.1;-0.1;8.3;4.5;1019.7
7015;20200321120000;80;8.1;59;-0.1;4.2;8.7;1.1;1018.6
7015;20200322120000;70;9.9;39;0;0;9;-4.2;1019.9
7015;20200323120000;80;5.8;31;0;0;9.2;-7.1;1022.8
7015;20200324120000;110;4.1;32;0;0;10;-6;1023
7015;20200325120000;40;4.3;30;0;0;9.7;-7.1;1019
7015;20200326120000;50;7.5;35;0;0;10.2;-4.6;1014.8
7015;20200327120000;10;5.2;44;0;0;11;-0.8;1013.7
7015;20200328120000;20;8.4;48;0;0;13.1;2.3;1017.3
7015;20200329120000;30;13.1;34;0.6;0.6;6.9;-7.9;1025.3
7015;20200330120000;30;5.9;48;0;0;8;-2.4;1025.2
7015;20200331120000;40;6.5;40;0;0;8.4;-4.4;1024
7015;20200401120000;80;2.6;38;0;0;9.7;-4;1016
7015;20200402120000;250;4.3;46;0;0;10.2;-0.9;1009.8
7015;20200403120000;290;4.3;51;0;0;11.2;1.4;1013
7015;20200404120000;190;4;46;0;0;14.4;2.9;1016.6
7015;20200405120000;140;6.8;37;0;0;19.4;4.3;1011.3
7015;20200406120000;200;6.9;42;0;0;17.4;4.3;1014.2
7015;20200407120000;60;4.1;43;0;0.2;18.4;5.6;1023.8
7015;20200408120000;150;1.9;38;0;0;23.8;8.6;1017.9
7015;20200409120000;50;4.1;45;0;0;21.7;9.2;1019
7015;20200410120000;50;4.9;40;0;0;20.9;6.8;1019.1
7015;20200411120000;50;2.3;36;0;0;21.5;5.8;1016.8
7015;20200412120000;190;3.5;28;0;0;23.9;4.3;1008.9
7015;20200413120000;20;10;53;0;0.2;10.7;1.5;1017.7
7015;20200414120000;70;4.8;49;0;0;9.4;-0.8;1022
7015;20200415120000;80;3.2;40;0;0;14.7;1.2;1017.2
7015;20200416120000;150;4.5;42;0;0;20.8;7.4;1009.9
7015;20200417120000;50;4.5;52;0;0;19.8;9.7;1009.1
7015;20200418120000;300;1.6;80;17.3;26.8;15.7;12.3;1010.7
7015;20200419120000;50;5.8;67;0;0;15.8;9.7;1011.7
7015;20200420120000;70;9.2;43;0;0;17.4;4.7;1008.7
7015;20200421120000;60;9.1;36;0;0;18;2.7;1008
7015;20200422120000;70;7;33;0;0;19.3;2.6;1011
7015;20200423120000;40;2.5;27;0;0;22.6;2.6;1012.9
7015;20200424120000;350;3.5;37;0;0;19.5;4.4;1009.4
7015;20200425120000;40;3.2;59;0;0;12.8;5;1009.2
7015;20200426120000;80;1.7;47;0;0;15.9;4.6;1006.4
7015;20200428120000;240;5.6;91;1.8;1.8;13.8;12.4;997.9
7015;20200429120000;190;7.1;58;0;4.3;16.9;8.6;999.5
7015;20200430120000;190;8.1;51;2.4;3.4;14.7;4.7;993.7
7015;20200501120000;240;9.4;56;2.2;5;15.1;6.4;994.9
7015;20200502120000;270;6.6;51;0;0;14.3;4.3;1005.8
7015;20200503120000;130;2.8;54;0;0;16.5;7.2;1011.3
7015;20200504120000;70;4.7;70;0;0.4;14;8.6;1013.3
7015;20200505120000;60;6.8;53;0;0;13.5;4.1;1014.1
7015;20200506120000;100;4.6;34;0;0;17.1;1.1;1018.9
7015;20200507120000;220;2.1;36;0;0;20.5;4.9;1017.5
7015;20200508120000;50;3.1;36;0;0;21.4;5.7;1012.1
7015;20200509120000;60;5;37;0;0;23.6;8.1;1005.8
7015;20200510120000;330;3.7;86;1.6;1.6;17.2;14.8;1000.5
7015;20200511120000;10;11.1;41;0;1.2;12.6;-0.3;1007.1
7015;20200512120000;40;3.2;47;0;0;11.2;0.3;1014
7015;20200513120000;360;6.3;56;0;0;12.5;4;1007.5
7015;20200514120000;50;6.6;33;0;0;13;-2.9;1014.4
7015;20200515120000;30;5.9;37;0;0;14.3;-0.2;1017.3
7015;20200516120000;260;4.6;45;0;0;17.2;5.2;1018.3
7015;20200517120000;300;2.9;40;0;0;18.4;4.5;1019.4
7015;20200518120000;260;4.8;33;0;0;21.2;4.3;1018.8
7015;20200519120000;290;3.3;49;0;0;22.1;10.9;1017.6
7015;20200520120000;70;3.5;49;0;0;23.9;12.5;1017.2
7015;20200521120000;180;2.4;43;0;0;26.9;13.3;1014.7
7015;20200522120000;260;7.3;71;-0.1;-0.1;18.4;13;1014
7015;20200523120000;260;9.3;47;-0.1;0.4;17;5.6;1019.2
7015;20200524120000;270;7.1;57;0;0;17.2;8.6;1025.5
7015;20200525120000;30;2.7;46;0;-0.1;20.5;8.5;1029.1
7015;20200526120000;20;2.8;38;0;0;23.8;8.6;1029.5
7015;20200527120000;360;5.6;38;0;0;23.1;8;1028.2
7015;20200528120000;60;6.1;32;0;0;20.7;3.4;1026.5
7015;20200529120000;50;4.4;30;0;0;22.1;3.7;1020.7
7015;20200530120000;50;4.9;28;0;0;23.6;4;1016.1
7015;20200531120000;50;6.1;32;0;0;22;4.5;1015.3
7015;20200601120000;60;4.4;36;0;0;24.5;8.4;1014.7
7015;20200602120000;260;2.7;33;0;0;26.8;9.2;1011.2
7015;20200603120000;340;4.3;34;0;0;21.9;5.3;1000.4
7015;20200604120000;340;5.7;85;-0.1;-0.1;13.5;11;994.6
7015;20200605120000;260;10;45;3.2;3.4;16.2;4.2;989
7015;20200606120000;240;10.8;47;1.2;8.9;14.6;3.4;996.1
7015;20200607120000;250;4.2;45;0;1.4;18.2;6.1;1003.8
7015;20200608120000;330;6.1;78;1;1;14.9;11.1;1010.6
7015;20200609120000;10;4.3;55;0;-0.1;15.7;6.7;1014.1
7015;20200610120000;210;2.1;44;0;0;18.7;6.2;1010
7015;20200611120000;30;5.4;64;0.2;0.2;19.7;12.7;1003.7
7015;20200612120000;80;5.1;76;0.8;4.6;18.5;14.2;999.2
7015;20200613120000;160;2.5;48;0;0;23.5;11.9;1004.6
7015;20200614120000;190;4.5;48;0;0;22.4;10.8;1010.2
7015;20200615120000;210;4.7;49;0;0;23.1;11.8;1011.5
7015;20200616120000;180;4.5;50;0;0;22.4;11.5;1009.4
7015;20200617120000;20;3.7;65;0.4;1;20.1;13.3;1006
7015;20200618120000;230;5.4;65;1.8;15.4;20;13.2;1005.5
7015;20200619120000;200;6.3;56;0;3.5;20.5;11.4;1011.3
7015;20200620120000;240;2.2;52;0;0;21.1;10.9;1016.3
7015;20200621120000;220;6.1;62;0;0;20.3;12.8;1013.9
7015;20200622120000;250;2.9;42;0;1.6;21.4;8;1021.6
7015;20200623120000;100;2.7;40;0;0;26;11.4;1019.3
7015;20200624120000;90;5.6;33;0;0;29.9;11.9;1014.6
7015;20200625120000;90;4.3;34;0;0;29.7;12.2;1010.2
7015;20200626120000;170;2.9;71;12.7;12.7;25.2;19.6;1004.9
7015;20200627120000;200;7.3;85;4.2;4.8;18.1;15.5;1004.5
7015;20200628120000;230;8.3;39;0.2;1;20.5;6.1;1008.7
7015;20200629120000;240;10;49;0;0;18.1;7.2;1008.2
7015;20200630120000;200;7.5;67;0;0;19.1;12.8;1004.5
7015;20200701120000;240;6.1;68;12.5;13.5;19.6;13.5;1002.4
7015;20200702120000;250;6.1;60;0.2;0.2;18.4;10.5;1007.3
7015;20200703120000;250;7.3;51;0;0;20.6;10.1;1013.5
7015;20200704120000;210;6.8;74;1.4;1.4;19.6;14.8;1010
7015;20200705120000;240;10.6;68;0.6;0.8;20.5;14.4;1008
7015;20200706120000;290;5.5;57;-0.1;-0.1;17.6;9;1014.2
7015;20200707120000;250;3.7;41;0;0;21.4;7.6;1015
7015;20200708120000;260;5.7;87;2.8;2.8;17.5;15.3;1010.6
7015;20200709120000;240;6.9;60;-0.1;-0.1;22;13.9;1008.8
7015;20200710120000;320;6.7;75;1.8;1.8;16.6;12.1;1011.4
7015;20200711120000;320;5;50;0;0;20;9.3;1020.1
7015;20200712120000;40;3.5;42;0.2;0.2;20.9;7.5;1022.5
7015;20200713120000;290;3.4;31;0;0;24;5.8;1017.7
7015;20200714120000;230;3.7;78;1.6;1.6;19.6;15.7;1009.5
7015;20200715120000;140;2.6;69;1;1.2;19;13.2;1010.1
7015;20200716120000;280;4.7;83;1.2;1.2;16.8;13.9;1013.9
7015;20200717120000;300;2.8;54;0;0.4;23.8;13.9;1016
7015;20200718120000;220;3.4;58;0;0;23.6;14.9;1013.3
7015;20200719120000;270;4.2;54;0;0;22.6;12.8;1011.4
7015;20200720120000;360;6.3;39;0;3.8;21.5;7;1015.7
7015;20200721120000;30;3.7;41;0;0;21.5;7.7;1019.5
7015;20200722120000;350;2.9;43;0;0;20.6;7.6;1018.2
7015;20200723120000;180;4.3;32;0;0;24.8;7;1011.6
7015;20200724120000;310;5;72;0;-0.1;20;14.8;1008.4
7015;20200725120000;210;6;55;-0.1;-0.1;23.3;13.7;1005.6
7015;20200726120000;260;6.6;56;2.4;8.2;21.6;12.4;1007.6
7015;20200727120000;200;7.9;33;0.2;0.2;27.1;9.4;1003.9
7015;20200728120000;250;9.1;49;0.2;0.2;21.2;10.1;1009.5
7015;20200729120000;200;2.7;43;0.2;0.2;22.1;8.9;1015.5
7015;20200730120000;90;1.6;31;0;0;27.9;9.2;1013.8
7015;20200731120000;120;6.2;23;0;0;35.8;11.4;1007.1
7015;20200801120000;270;4.8;51;-0.1;-0.1;25;14.2;1011.1
7015;20200802120000;280;5.4;45;0;0;21.8;9.3;1011.4
7015;20200803120000;280;4;45;0;0;22.2;9.7;1008
7015;20200804120000;220;3.5;37;0;-0.1;23.1;7.6;1012.3
7015;20200805120000;180;6.5;27;0;0;27.8;7.1;1009.6
7015;20200806120000;190;2.3;27;0;0;31;9.8;1012.7
7015;20200807120000;120;3.6;27;0;0;33.8;12.2;1013.2
7015;20200808120000;120;3.2;25;0;0;35.2;12.2;1013.1
